AUTHORS,JOURNAL,NUMB_REF,YEAR,ECONOMICS,FINANCE,BUSINESS,STATISTICS,DK,POLSCIENCE,COMMUNICATION,MEDIA,LAW,GENERAL.SCIENTIFIC,PSYCHOLOGY,MATHEMATICS,SOCIOLOGY,STATISTICAL.DATA,DEMOGRAPHY,HEALTH,MULTIDISC,NATURAL.SCIENCES,URBAN.STUDIES,PHILOSOPHY,OTHER,COMPUTER,AGRICULTURE,EDUCATION,HISTORY,ANTHROPOLOGY,PUBLIC.POL,NR
24319,AMERICAN ECONOMIC REVIEW,44,2012,32,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,456
24320,AMERICAN ECONOMIC REVIEW,56,2012,44,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,444
24321,AMERICAN ECONOMIC REVIEW,59,2012,35,1,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,4,0,0,0,441
24322,AMERICAN ECONOMIC REVIEW,26,2012,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,474
24323,AMERICAN ECONOMIC REVIEW,15,2012,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,485
24324,AMERICAN ECONOMIC REVIEW,77,2012,52,7,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,423
24325,AMERICAN ECONOMIC REVIEW,37,2012,19,0,0,0,3,1,0,0,1,5,1,0,1,0,0,0,2,1,0,0,3,0,0,0,0,0,0,463
24326,AMERICAN ECONOMIC REVIEW,49,2012,34,0,0,1,1,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,451
24327,AMERICAN ECONOMIC REVIEW,50,2012,35,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,450
24328,AMERICAN ECONOMIC REVIEW,44,2012,37,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,456
24329,AMERICAN ECONOMIC REVIEW,39,2012,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,461
24330,AMERICAN ECONOMIC REVIEW,45,2012,33,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,455
24331,AMERICAN ECONOMIC REVIEW,31,2012,17,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,469
24332,AMERICAN ECONOMIC REVIEW,34,2012,26,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,466
24333,AMERICAN ECONOMIC REVIEW,48,2012,30,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,452
24334,AMERICAN ECONOMIC REVIEW,41,2012,16,0,2,1,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,10,0,6,0,0,0,0,459
24335,AMERICAN ECONOMIC REVIEW,21,2012,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,479
24336,AMERICAN ECONOMIC REVIEW,41,2012,28,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,459
24337,AMERICAN ECONOMIC REVIEW,57,2012,37,3,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,443
24338,AMERICAN ECONOMIC REVIEW,44,2012,19,0,3,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,456
24339,AMERICAN ECONOMIC REVIEW,48,2012,17,0,2,2,1,0,0,0,0,0,0,0,0,0,1,8,0,5,0,0,12,0,0,0,0,0,0,452
24340,AMERICAN ECONOMIC REVIEW,23,2012,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,477
24341,AMERICAN ECONOMIC REVIEW,41,2012,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,459
24342,AMERICAN ECONOMIC REVIEW,45,2012,17,1,2,0,0,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,1,455
24343,AMERICAN ECONOMIC REVIEW,28,2012,16,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,472
24344,AMERICAN ECONOMIC REVIEW,72,2012,37,12,3,2,1,0,0,0,1,2,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,428
24345,AMERICAN ECONOMIC REVIEW,49,2012,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,451
24346,AMERICAN ECONOMIC REVIEW,44,2012,19,0,9,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,456
24347,AMERICAN ECONOMIC REVIEW,34,2012,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,466
24348,AMERICAN ECONOMIC REVIEW,44,2012,36,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,456
24349,AMERICAN ECONOMIC REVIEW,28,2012,20,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,472
24350,AMERICAN ECONOMIC REVIEW,33,2012,25,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,467
24351,AMERICAN ECONOMIC REVIEW,34,2012,20,1,0,0,1,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,466
24352,AMERICAN ECONOMIC REVIEW,26,2012,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,474
24353,AMERICAN ECONOMIC REVIEW,38,2012,24,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,462
24354,AMERICAN ECONOMIC REVIEW,64,2012,40,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,436
24355,AMERICAN ECONOMIC REVIEW,87,2012,59,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,413
24356,AMERICAN ECONOMIC REVIEW,46,2012,34,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,454
24357,AMERICAN ECONOMIC REVIEW,37,2012,24,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,463
24358,AMERICAN ECONOMIC REVIEW,54,2012,32,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,446
24359,AMERICAN ECONOMIC REVIEW,31,2012,7,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,469
24360,AMERICAN ECONOMIC REVIEW,28,2012,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,472
24361,AMERICAN ECONOMIC REVIEW,37,2012,25,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,463
24362,AMERICAN ECONOMIC REVIEW,41,2012,31,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,459
24363,AMERICAN ECONOMIC REVIEW,41,2012,26,9,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,459
24364,AMERICAN ECONOMIC REVIEW,38,2012,25,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,462
24365,AMERICAN ECONOMIC REVIEW,37,2012,17,1,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,463
24366,AMERICAN ECONOMIC REVIEW,78,2012,7,1,0,11,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,53,0,0,0,2,0,0,422
24367,AMERICAN ECONOMIC REVIEW,54,2012,38,0,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0,0,0,446
24368,AMERICAN ECONOMIC REVIEW,36,2012,22,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,464
24369,AMERICAN ECONOMIC REVIEW,72,2012,38,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,27,0,0,0,2,0,0,428
24370,AMERICAN ECONOMIC REVIEW,50,2012,30,0,1,0,1,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,450
24371,AMERICAN ECONOMIC REVIEW,37,2012,23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,463
24372,AMERICAN ECONOMIC REVIEW,49,2012,25,2,3,0,0,3,0,0,2,0,2,0,2,1,0,0,0,0,0,0,9,0,0,0,0,0,0,451
24373,AMERICAN ECONOMIC REVIEW,35,2012,19,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,465
24374,AMERICAN ECONOMIC REVIEW,40,2012,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,460
24375,AMERICAN ECONOMIC REVIEW,50,2012,22,0,1,1,0,0,0,1,1,1,1,0,0,0,0,10,0,0,0,0,11,0,0,0,0,0,1,450
24376,AMERICAN ECONOMIC REVIEW,37,2012,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,1,0,463
24377,AMERICAN ECONOMIC REVIEW,40,2012,20,0,1,1,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,460
24378,AMERICAN ECONOMIC REVIEW,47,2012,35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,453
24379,AMERICAN ECONOMIC REVIEW,66,2012,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,434
24380,AMERICAN ECONOMIC REVIEW,61,2012,24,1,6,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,24,0,0,0,0,0,0,439
24381,AMERICAN ECONOMIC REVIEW,32,2012,19,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,468
24382,AMERICAN ECONOMIC REVIEW,41,2012,25,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,459
24383,AMERICAN ECONOMIC REVIEW,32,2012,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,468
24384,AMERICAN ECONOMIC REVIEW,49,2012,27,10,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,451
24385,AMERICAN ECONOMIC REVIEW,43,2012,37,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,457
24386,AMERICAN ECONOMIC REVIEW,14,2012,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486
24387,AMERICAN ECONOMIC REVIEW,44,2012,34,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,456
24388,AMERICAN ECONOMIC REVIEW,37,2012,31,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,463
24389,AMERICAN ECONOMIC REVIEW,22,2012,16,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,478
24390,AMERICAN ECONOMIC REVIEW,35,2012,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,465
24391,AMERICAN ECONOMIC REVIEW,55,2012,35,0,1,4,1,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,7,0,0,0,0,0,0,445
24392,AMERICAN ECONOMIC REVIEW,59,2012,24,0,0,0,2,14,0,0,0,0,0,0,2,0,0,0,0,1,0,0,16,0,0,0,0,0,0,441
24393,AMERICAN ECONOMIC REVIEW,31,2012,26,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,469
24394,AMERICAN ECONOMIC REVIEW,51,2012,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,449
24395,AMERICAN ECONOMIC REVIEW,39,2012,20,12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,461
24396,AMERICAN ECONOMIC REVIEW,30,2012,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,470
24397,AMERICAN ECONOMIC REVIEW,69,2012,34,1,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,26,0,1,0,0,0,0,431
24398,AMERICAN ECONOMIC REVIEW,41,2012,16,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2,3,0,0,16,0,0,0,0,0,0,459
24399,AMERICAN ECONOMIC REVIEW,39,2012,35,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,461
24400,AMERICAN ECONOMIC REVIEW,59,2012,47,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,441
24401,AMERICAN ECONOMIC REVIEW,48,2012,15,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,452
24402,AMERICAN ECONOMIC REVIEW,41,2012,14,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,459
24403,AMERICAN ECONOMIC REVIEW,42,2012,29,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,5,0,0,0,0,0,0,458
24404,AMERICAN ECONOMIC REVIEW,38,2012,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,462
24405,AMERICAN ECONOMIC REVIEW,49,2012,24,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,451
24406,AMERICAN ECONOMIC REVIEW,70,2012,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,430
24407,AMERICAN ECONOMIC REVIEW,18,2012,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,482
24408,AMERICAN ECONOMIC REVIEW,68,2012,34,4,1,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,22,0,0,0,0,0,0,432
24409,AMERICAN ECONOMIC REVIEW,11,2012,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,489
24410,AMERICAN ECONOMIC REVIEW,3,2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497
24411,AMERICAN ECONOMIC REVIEW,9,2012,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,491
24412,AMERICAN ECONOMIC REVIEW,10,2012,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,490
24413,AMERICAN ECONOMIC REVIEW,17,2012,10,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,483
24414,AMERICAN ECONOMIC REVIEW,9,2012,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,491
24415,AMERICAN ECONOMIC REVIEW,13,2012,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,487
24416,AMERICAN ECONOMIC REVIEW,12,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,488
24417,AMERICAN ECONOMIC REVIEW,17,2012,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,483
24418,AMERICAN ECONOMIC REVIEW,10,2012,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,490
24419,AMERICAN ECONOMIC REVIEW,16,2012,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,484
24420,AMERICAN ECONOMIC REVIEW,7,2012,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,493
24421,AMERICAN ECONOMIC REVIEW,12,2012,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,488
24422,AMERICAN ECONOMIC REVIEW,7,2012,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,493
24423,AMERICAN ECONOMIC REVIEW,17,2012,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,483
24424,AMERICAN ECONOMIC REVIEW,5,2012,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,495
24425,AMERICAN ECONOMIC REVIEW,6,2012,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494
24426,AMERICAN ECONOMIC REVIEW,12,2012,7,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,488
24427,AMERICAN ECONOMIC REVIEW,6,2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,494
24428,AMERICAN ECONOMIC REVIEW,5,2012,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,495
24429,AMERICAN ECONOMIC REVIEW,4,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,496
24430,AMERICAN ECONOMIC REVIEW,6,2012,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,494
24431,AMERICAN ECONOMIC REVIEW,7,2012,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,493
24432,AMERICAN ECONOMIC REVIEW,3,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,497
24433,AMERICAN ECONOMIC REVIEW,14,2012,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,486
24434,AMERICAN ECONOMIC REVIEW,12,2012,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,488
24435,AMERICAN ECONOMIC REVIEW,8,2012,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,492
24436,AMERICAN ECONOMIC REVIEW,6,2012,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,494
24437,AMERICAN ECONOMIC REVIEW,7,2012,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,493
24438,AMERICAN ECONOMIC REVIEW,13,2012,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,487
24439,AMERICAN ECONOMIC REVIEW,13,2012,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,487
24440,AMERICAN ECONOMIC REVIEW,12,2012,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,488
24441,AMERICAN ECONOMIC REVIEW,7,2012,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493
24442,AMERICAN ECONOMIC REVIEW,9,2012,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491
24443,AMERICAN ECONOMIC REVIEW,12,2012,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,488
24444,AMERICAN ECONOMIC REVIEW,14,2012,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,486
24445,AMERICAN ECONOMIC REVIEW,28,2012,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,1,0,0,472
24446,AMERICAN ECONOMIC REVIEW,18,2012,8,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,482
24447,AMERICAN ECONOMIC REVIEW,9,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,491
24448,AMERICAN ECONOMIC REVIEW,6,2012,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,494
24449,AMERICAN ECONOMIC REVIEW,11,2012,4,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,489
24450,AMERICAN ECONOMIC REVIEW,5,2012,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,495
24451,AMERICAN ECONOMIC REVIEW,14,2012,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,486
24452,AMERICAN ECONOMIC REVIEW,11,2012,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,489
24453,AMERICAN ECONOMIC REVIEW,5,2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,495
24454,AMERICAN ECONOMIC REVIEW,8,2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,492
24455,AMERICAN ECONOMIC REVIEW,9,2012,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,491
24456,AMERICAN ECONOMIC REVIEW,14,2012,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,486
24457,AMERICAN ECONOMIC REVIEW,6,2012,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,494
24458,AMERICAN ECONOMIC REVIEW,11,2012,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,489
24459,AMERICAN ECONOMIC REVIEW,13,2012,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,487
24460,AMERICAN ECONOMIC REVIEW,21,2012,12,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,479
24461,AMERICAN ECONOMIC REVIEW,11,2012,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,489
24462,AMERICAN ECONOMIC REVIEW,18,2012,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,482
24463,AMERICAN ECONOMIC REVIEW,11,2012,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,489
24464,AMERICAN ECONOMIC REVIEW,14,2012,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,486
24465,AMERICAN ECONOMIC REVIEW,16,2012,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,484
24466,AMERICAN ECONOMIC REVIEW,19,2012,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,481
24467,AMERICAN ECONOMIC REVIEW,21,2012,10,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,479
24468,AMERICAN ECONOMIC REVIEW,10,2012,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,490
24469,AMERICAN ECONOMIC REVIEW,15,2012,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,485
24470,AMERICAN ECONOMIC REVIEW,15,2012,8,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,485
24471,AMERICAN ECONOMIC REVIEW,15,2012,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,485
24472,AMERICAN ECONOMIC REVIEW,15,2012,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,485
24473,AMERICAN ECONOMIC REVIEW,17,2012,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,483
24474,AMERICAN ECONOMIC REVIEW,3,2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497
24475,AMERICAN ECONOMIC REVIEW,12,2012,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,488
24476,AMERICAN ECONOMIC REVIEW,5,2012,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,495
24477,AMERICAN ECONOMIC REVIEW,4,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,496
24478,AMERICAN ECONOMIC REVIEW,13,2012,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,487
24479,AMERICAN ECONOMIC REVIEW,10,2012,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,490
24480,AMERICAN ECONOMIC REVIEW,12,2012,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,488
24481,AMERICAN ECONOMIC REVIEW,16,2012,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,484
24482,AMERICAN ECONOMIC REVIEW,8,2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,492
24483,AMERICAN ECONOMIC REVIEW,9,2012,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,491
