UniqueID;JOURNAL;YEAR;AUT1;AFFIL_AUT1;PHD_AUT1;AUT2;AFFIL_AUT2;PHD_AUT2;AUT3;AFFIL_AUT3;PHD_AUT3;AUT4;AFFIL_AUT4;PHD_AUT4;AUT5;AFFIL_AUT5;PHD_AUT5;AUT6;AFFIL_AUT6;PHD_AUT6;AUT7;AFFIL_AUT7;PHD_AUT7;AUT8;AFFIL_AUT8;PHD_AUT8
879;QUARTERLY JOURNAL OF ECONOMICS;2006;lindbeck, assar;Stockholm University;University of Stockholm;nyberg, sten;Stockholm University;University of Stockholm;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
880;QUARTERLY JOURNAL OF ECONOMICS;2011;ellingsen, tore;Stockholm School of Economics;London School of Economics;kristiansen, eirik gaard;Norwegian School of Economics;Norwegian School of Economics;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
881;QUARTERLY JOURNAL OF ECONOMICS;2009;beaman, lori;Northwestern University;Yale University;chattopadhyay, raghabendra;IIM Calcuttta;Australian National University;duflo, esther;Massachusetts Institute of Technology;Massachusetts Institute of Technology;pande, rohini;Harvard University;London School of Economics;topalova, petia;International Monetary Fund;Massachusetts Institute of Technology;NA;NA;NA;NA;NA;NA;NA;NA;NA
882;QUARTERLY JOURNAL OF ECONOMICS;2007;bloom, nicholas;Stanford University;University College London;van reenen, john;London School of Economics;University College London;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
883;QUARTERLY JOURNAL OF ECONOMICS;2006;benabou, r;Princeton University;Massachusetts Institute of Technology;tirole, j;University of Toulouse;Massachusetts Institute of Technology;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
884;QUARTERLY JOURNAL OF ECONOMICS;2003;bertrand, m;University of Chicago;Harvard University;schoar, a;Massachusetts Institute of Technology;University of Chicago;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
885;QUARTERLY JOURNAL OF ECONOMICS;2008;nakamura, emi;Columbia University;Harvard University;steinsson, jon;Columbia University;Harvard University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
886;QUARTERLY JOURNAL OF ECONOMICS;2011;qian, nancy;Yale University;Massachusetts Institute of Technology;nunn, nathan;Harvard University;University of Toronto;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
887;QUARTERLY JOURNAL OF ECONOMICS;2008;autor, david h.;Massachusetts Institute of Technology;Harvard University;scarborough, david;Black Hills State University;University of North Texas;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
888;QUARTERLY JOURNAL OF ECONOMICS;2011;maggi, giovanni;Yale University;Stanford University;staiger, robert w.;Stanford University;University of Michigan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
889;QUARTERLY JOURNAL OF ECONOMICS;2011;benabou, roland;Princeton University;Massachusetts Institute of Technology;tirole, jean;Toulouse School of Economics;Massachusetts Institute of Technology;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
890;QUARTERLY JOURNAL OF ECONOMICS;2010;jensen, robert;University of California, Los Angeles;Princeton University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
891;QUARTERLY JOURNAL OF ECONOMICS;2009;philippon, thomas;New York University;Massachusetts Institute of Technology;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
892;QUARTERLY JOURNAL OF ECONOMICS;2009;lemieux, thomas;University of Bristish Columbia;Princeton University;macleod, w. bentley;Columbia University;University of British Columbia;parent, daniel;MacGill University;Universite de Montreal;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
893;QUARTERLY JOURNAL OF ECONOMICS;2005;glaeser, el;Harvard University;University of Chicago;ponzetto, gam;Harvard University;Harvard University;shapiro, jm;University of Chicago;Harvard University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
894;QUARTERLY JOURNAL OF ECONOMICS;2012;dellavigna, stefano;University of California, Berkeley;Harvard University;list, john a.;University of Chicago;University of Wyoming;malmendier, ulrike;University of California, Berkeley;Harvard University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
895;QUARTERLY JOURNAL OF ECONOMICS;2005;almond, d;Columbia University;University of California, Berkeley;chay, ky;University of California, Berkeley;Princeton University;lee, ds;University of California, Berkeley;Princeton University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
896;QUARTERLY JOURNAL OF ECONOMICS;2006;lakdawalla, darius;RAND corporation;University of Chicago;sood, neeraj;RAND Corporation;University of Southern California;goldman, dana;RAND Corporation;Stanford University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
897;QUARTERLY JOURNAL OF ECONOMICS;2008;card, david;University of California, Berkeley;Princeton University;mas, alexandre;University of California, Berkeley;Princeton University;rothstein, jesse;Princeton University;University of California, Berkeley;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
898;QUARTERLY JOURNAL OF ECONOMICS;2011;bolton, patrick;Columbia University;London School of Economics;santos, tano;Columbia University;University of Chicago;scheinkman, jose a.;Princeton University;University of Rochester;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
899;QUARTERLY JOURNAL OF ECONOMICS;2006;branstetter, lg;Columbia University;Harvard University;fisman, r;Columbia University;Harvard University;foley, cf;Harvard University;Harvard University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
900;QUARTERLY JOURNAL OF ECONOMICS;2003;autor, dh;Massachusetts Institute of Technology;Harvard University;levy, f;Massachusetts Institute of Technology;Yale University;murnane, rj;Harvard University;Yale University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
901;QUARTERLY JOURNAL OF ECONOMICS;2004;morgan, dp;Federal Reserve Bank of New York;University of Wisconsin;rime, b;Swiss National Bank;University of Neuchatel;strahan, pe;Boston College;University of Chicago;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
902;QUARTERLY JOURNAL OF ECONOMICS;2007;card, david;University of California, Berkeley;Princeton University;chetty, raj;University of California, Berkeley;Harvard University;weber, andrea;IHS-Vienna;Vienna University Technology;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
903;QUARTERLY JOURNAL OF ECONOMICS;2009;alvarez, fernando;University of Chicago;University of Minnesota;atkeson, andrew;University of California, Los Angeles;Stanford University;edmond, chris;New York University;University of California, Los Angeles;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
904;QUARTERLY JOURNAL OF ECONOMICS;2009;bayer, patrick;Duke University;Stanford University;hjalmarsson, randi;University of Maryland;Yale University;pozen, david;Yale University;Yale University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
905;QUARTERLY JOURNAL OF ECONOMICS;2009;charles, kerwin kofi;University of Chicago;Cornell University;hurst, erik;University of Chicago;University of Michigan;roussanov, nikolai;University of Pennsylvania;University of Chicago;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
906;QUARTERLY JOURNAL OF ECONOMICS;2004;lee, ds;University of California, Berkeley;Princeton University;moretti, e;University of California, Berkeley;University of California, Berkeley;butler, mj;University of California, Berkeley;University of California, Berkeley;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
907;QUARTERLY JOURNAL OF ECONOMICS;2010;carrell, scott e.;University of California, Davis;University of Florida;page, marianne e.;University of California, Davis;University of Michigan;west, james e.;US Air Force Academy;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
908;QUARTERLY JOURNAL OF ECONOMICS;2009;almond, douglas;Columbia University;University of California, Berkeley;edlund, lena;Columbia University;University of Stockholm;palme, marten;Stockholm University;University of Stockholm;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
909;QUARTERLY JOURNAL OF ECONOMICS;2010;einav, liran;Stanford University;Harvard University;finkelstein, amy;Massachusetts Institute of Technology;Massachusetts Institute of Technology;cullen, mark r.;Stanford University;Yale University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
910;QUARTERLY JOURNAL OF ECONOMICS;2006;antras, p;Harvard University;Massachusetts Institute of Technology;garicano, l;University of Chicago;University of Chicago;rossi-hansberg, e;Princeton University;University of Chicago;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
911;QUARTERLY JOURNAL OF ECONOMICS;2010;kopczuk, wojciech;Columbia University;University of Michigan;saez, emmanuel;University of California, Berkeley;Massachusetts Institute of Technology;song, jae;Social Security Administration;New York University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
912;QUARTERLY JOURNAL OF ECONOMICS;2009;card, david;University of California, Berkeley;Princeton University;dobkin, carlos;University of California Santa Cruz;University of California, Berkeley;maestas, nicole;RAND Corporation;University of California, Berkeley;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
913;QUARTERLY JOURNAL OF ECONOMICS;2003;baker, m;Harvard University;University of Michigan;stein, jc;Harvard University;Massachusetts Institute of Technology;wurgler, j;New York University;Harvard University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
914;QUARTERLY JOURNAL OF ECONOMICS;2009;hsieh, chang-tai;University of Chicago;University of California, Berkeley;klenow, peter j.;Stanford University;Stanford University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
915;QUARTERLY JOURNAL OF ECONOMICS;2003;blanchard, o;Massachusetts Institute of Technology;Massachusetts Institute of Technology;giavazzi, f;Bocconi University;Massachusetts Institute of Technology;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
916;QUARTERLY JOURNAL OF ECONOMICS;2008;mulligan, casey b.;University of Chicago;University of Chicago;rubinstein, yona;Brown University;Hebrew University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
917;QUARTERLY JOURNAL OF ECONOMICS;2012;voigtlaender, nico;University of California, Los Angeles;Universitat Pompeu Fabra;voth, hans-joachim;Universitat Pompeu Fabra;Oxford University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
918;QUARTERLY JOURNAL OF ECONOMICS;2006;list, john a.;University of Chicago;University of Wyoming;sturm, daniel m.;London School of Economics;London School of Economics;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
919;QUARTERLY JOURNAL OF ECONOMICS;2012;manova, kalina;Stanford University;Harvard University;zhang, zhiwei;Nomura Asset Management;University of California, San Diego;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
920;QUARTERLY JOURNAL OF ECONOMICS;2011;hallak, juan carlos;Universidad de San Andres;Harvard University;schott, peter k.;Yale University;University of California, Los Angeles;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
921;QUARTERLY JOURNAL OF ECONOMICS;2006;duggan, m;University of Maryland;Harvard University;morton, fms;Yale University;Massachusetts Institute of Technology;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
922;QUARTERLY JOURNAL OF ECONOMICS;2009;ferreira, fernando;University of Pennsylvania;University of California, Berkeley;gyourko, joseph;University of Pennsylvania;University of Chicago;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
923;QUARTERLY JOURNAL OF ECONOMICS;2005;sinai, t;University of Pennsylvania;Massachusetts Institute of Technology;souleles, ns;University of Pennsylvania;Massachusetts Institute of Technology;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
924;QUARTERLY JOURNAL OF ECONOMICS;2008;gruber, jonathan;Massachusetts Institute of Technology;Harvard University;hungerman, daniel m.;University of Notre-Dame;Duke University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
925;QUARTERLY JOURNAL OF ECONOMICS;2012;fryer, roland g., jr.;Harvard University;University of Pennsylvania;levitt, steven d.;University of Chicago;Massachusetts Institute of Technology;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
926;QUARTERLY JOURNAL OF ECONOMICS;2004;baker, gp;Harvard University;Harvard University;hubbard, tn;University of Chicago;Stanford University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
927;QUARTERLY JOURNAL OF ECONOMICS;2003;autor, dh;Massachusetts Institute of Technology;Harvard University;duggan, mg;University of Chicago;Harvard University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
928;QUARTERLY JOURNAL OF ECONOMICS;2012;mian, atif;University of California, Berkeley;Massachusetts Institute of Technology;sufi, amir;University of Chicago;Massachusetts Institute of Technology;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
929;QUARTERLY JOURNAL OF ECONOMICS;2004;hortacsu, a;University of Chicago;Stanford University;syverson, c;University of Chicago;University of Maryland;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
930;QUARTERLY JOURNAL OF ECONOMICS;2009;mian, atif;University of Chicago;Massachusetts Institute of Technology;sufi, amir;University of Chicago;Massachusetts Institute of Technology;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
931;QUARTERLY JOURNAL OF ECONOMICS;2011;diamond, douglas w.;University of Chicago;Yale University;rajan, raghuram g.;University of Chicago;Massachusetts Institute of Technology;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
932;QUARTERLY JOURNAL OF ECONOMICS;2011;gentzkow, matthew;University of Chicago;Harvard University;shapiro, jesse m.;University of Chicago;Harvard University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
933;QUARTERLY JOURNAL OF ECONOMICS;2008;gentzkow, matthew;University of Chicago;Harvard University;shapiro, jesse m.;University of Chicago;Harvard University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
934;QUARTERLY JOURNAL OF ECONOMICS;2011;card, david;University of California, Berkeley;Princeton University;dahl, gordon b.;University of California, San Diego;Princeton University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
935;QUARTERLY JOURNAL OF ECONOMICS;2005;feenstra, rc;University of California, Davis;Massachusetts Institute of Technology;hanson, gh;University of California, San Diego;Massachusetts Institute of Technology;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
936;QUARTERLY JOURNAL OF ECONOMICS;2003;currie, j;University of California, Los Angeles;Princeton University;moretti, e;University of California, Los Angeles;University of California, Berkeley;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
937;QUARTERLY JOURNAL OF ECONOMICS;2007;ludwig, jens;Georgetown University;Duke University;miller, douglas l.;University of California, Davis;Princeton University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
938;QUARTERLY JOURNAL OF ECONOMICS;2003;duflo, e;Massachusetts Institute of Technology;Massachusetts Institute of Technology;saez, e;University of California, Berkeley;Massachusetts Institute of Technology;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
939;QUARTERLY JOURNAL OF ECONOMICS;2005;chetty, r;University of California, Berkeley;Harvard University;saez, e;University of California, Berkeley;Massachusetts Institute of Technology;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
940;QUARTERLY JOURNAL OF ECONOMICS;2009;dahl, gordon;University of California, San Diego;Princeton University;dellavigna, stefano;University of California, Berkeley;Harvard University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
941;QUARTERLY JOURNAL OF ECONOMICS;2011;malmendier, ulrike;University of California, Berkeley;Harvard University;nagel, stefan;Stanford University;London Business School;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
942;QUARTERLY JOURNAL OF ECONOMICS;2011;aguiar, mark;University of Rochester;Massachusetts Institute of Technology;amador, manuel;Stanford University;Massachusetts Institute of Technology;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
943;QUARTERLY JOURNAL OF ECONOMICS;2004;dehejia, r;Columbia University;Harvard University;lleras-muney, a;Princeton University;Columbia University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
944;QUARTERLY JOURNAL OF ECONOMICS;2012;lee, david s.;Princeton University;Princeton University;mas, alexandre;Princeton University;Princeton University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
945;QUARTERLY JOURNAL OF ECONOMICS;2011;jayachandran, seema;Northwestern University;Harvard University;kuziemko, ilyana;Princeton University;Harvard University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
946;QUARTERLY JOURNAL OF ECONOMICS;2009;jayachandran, seema;Stanford University;Harvard University;lleras-muney, adriana;University of California, Los Angeles;Columbia University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
947;QUARTERLY JOURNAL OF ECONOMICS;2010;hong, harrison;Princeton University;Massachusetts Institute of Technology;kacperczyk, marcin;New York University;University of Michigan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
948;QUARTERLY JOURNAL OF ECONOMICS;2007;golosov, mikhail;Massachusetts Institute of Technology;University of Minnesota;tsyvinski, aleh;Harvard University;University of Minnesota;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
949;QUARTERLY JOURNAL OF ECONOMICS;2005;baicker, k;Darmouth College;Harvard University;staiger, d;Darmouth College;Massachusetts Institute of Technology;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
950;QUARTERLY JOURNAL OF ECONOMICS;2010;nakamura, emi;Columbia University;Harvard University;steinsson, jon;Columbia University;Harvard University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
951;QUARTERLY JOURNAL OF ECONOMICS;2011;malamud, ofer;University of Chicago;Harvard University;pop-eleches, cristian;Columbia University;Harvard University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
952;QUARTERLY JOURNAL OF ECONOMICS;2009;bernheim, b. douglas;Stanford University;Massachusetts Institute of Technology;rangel, antonio;California Institute of Technology;Harvard University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
953;QUARTERLY JOURNAL OF ECONOMICS;2008;gopinath, gita;Harvard University;Princeton University;rigobon, roberto;Massachusetts Institute of Technology;Massachusetts Institute of Technology;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
954;QUARTERLY JOURNAL OF ECONOMICS;2010;hart, oliver;Harvard University;Princeton University;holmstrom, bengt;Massachusetts Institute of Technology;Stanford University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
955;QUARTERLY JOURNAL OF ECONOMICS;2005;lerner, j;Harvard University;Harvard University;schoar, a;Massachusetts Institute of Technology;University of Chicago;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
956;QUARTERLY JOURNAL OF ECONOMICS;2006;gabaix, x;Massachusetts Institute of Technology;Harvard University;laibson, d;Harvard University;Massachusetts Institute of Technology;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
957;QUARTERLY JOURNAL OF ECONOMICS;2005;grossman, gm;Princeton University;Massachusetts Institute of Technology;helpman, e;Harvard University;Harvard University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
958;QUARTERLY JOURNAL OF ECONOMICS;2005;mulligan, cb;University of Chicago;University of Chicago;shleifer, a;Harvard University;Massachusetts Institute of Technology;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
959;QUARTERLY JOURNAL OF ECONOMICS;2007;duflo, esther;Massachusetts Institute of Technology;Massachusetts Institute of Technology;pande, rohini;Harvard University;London School of Economics;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
960;QUARTERLY JOURNAL OF ECONOMICS;2007;niederle, muriel;Stanford University;Harvard University;vesterlund, lise;University of Pittsburgh;University of Wisconsin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
961;QUARTERLY JOURNAL OF ECONOMICS;2012;borjas, george j.;Harvard University;Columbia University;doran, kirk b.;University of Notre-Dame;Princeton University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
962;QUARTERLY JOURNAL OF ECONOMICS;2009;chevalier, judith;Yale University;Massachusetts Institute of Technology;goolsbee, austan;University of Chicago;Massachusetts Institute of Technology;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
963;QUARTERLY JOURNAL OF ECONOMICS;2008;donohue, john j. i. i. i. i.;Yale University;Yale University;levitt, steven d.;University of Chicago;Massachusetts Institute of Technology;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
964;QUARTERLY JOURNAL OF ECONOMICS;2009;malmendier, ulrike;University of California, Berkeley;Harvard University;tate, geoffrey;University of California, Los Angeles;Harvard University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
965;QUARTERLY JOURNAL OF ECONOMICS;2007;chetty, raj;University of California, Berkeley;Harvard University;szeidl, adam;University of California, Berkeley;Harvard University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
966;QUARTERLY JOURNAL OF ECONOMICS;2003;costa, dl;Massachusetts Institute of Technology;University of Chicago;kahn, me;Tufts University;University of Chicago;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
967;QUARTERLY JOURNAL OF ECONOMICS;2008;hastings, justine s.;Yale University;University of California, Berkeley;weinstein, jeffrey m.;Syracuse University;Yale University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
968;QUARTERLY JOURNAL OF ECONOMICS;2007;dellavigna, stefano;University of California, Berkeley;Harvard University;kaplan, ethan;Stockholm University;University of California, Berkeley;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
969;QUARTERLY JOURNAL OF ECONOMICS;2008;gabaix, xavier;New York University;Harvard University;landier, augustin;New York University;Massachusetts Institute of Technology;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
970;QUARTERLY JOURNAL OF ECONOMICS;2003;hendel, i;University of Wisconsin;Harvard University;lizzeri, a;New York University;Northwestern University;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
